OT;Núm. Trabajo;Descripción Trabajo;VIN;Marca;Gama;Año;;Tipo Cargo;Tipo de Trabajo;Cliente Cargo  ;Kms.;F. Entrada;F. Cierre;Dif. F. Alta-F.Cierre;Estado
OTM/2185/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU145985;Hyundai;Kona;2026;;Interno;MECANICA;2;10;31/07/2025;1/08/2025;1;Facturada
OTM/2186/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU129557;Hyundai;Kona;2026;;Interno;MECANICA;2;10;31/07/2025;1/08/2025;1;Facturada
OTM/2187/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU134392;Hyundai;Kona;2026;;Interno;MECANICA;2;10;31/07/2025;1/08/2025;1;Facturada
OTM/2188/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DSU083951;Hyundai;Santa Fe;2025;;Interno;MECANICA;2;10;31/07/2025;1/08/2025;1;Facturada
OTM/2189/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614963;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/08/2025;1/08/2025;0;Facturada
OTM/2190/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614983;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/08/2025;1/08/2025;0;Facturada
OTM/2191/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM615449;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/08/2025;1/08/2025;0;Facturada
OTM/2194/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM615448;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;2/08/2025;2/08/2025;0;Facturada
OTM/2195/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ362394;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;2/08/2025;6/08/2025;4;Facturada
OTM/2196/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU146178;Hyundai;Kona;2026;;Interno;MECANICA;2;10;2/08/2025;6/08/2025;4;Facturada
OTM/2197/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ388041;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;2/08/2025;6/08/2025;4;Facturada
OTM/2198/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU129434;Hyundai;Kona;2026;;Interno;MECANICA;2;10;2/08/2025;6/08/2025;4;Facturada
OTM/2199/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU130659;Hyundai;Kona;2026;;Interno;MECANICA;2;10;2/08/2025;6/08/2025;4;Facturada
OTM/2200/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM342252;Hyundai;Grand I10 NB;2026;;Interno;MECANICA;2;10;2/08/2025;2/08/2025;0;Facturada
OTM/2201/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151217;Hyundai;Kona;2026;;Interno;MECANICA;2;10;2/08/2025;6/08/2025;4;Facturada
OTM/2202/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ361364;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;4/08/2025;4/08/2025;0;Facturada
OTM/2203/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ361537;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;4/08/2025;4/08/2025;0;Facturada
OTM/2205/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ366326;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;4/08/2025;4/08/2025;0;Facturada
OTM/2206/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ366969;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;4/08/2025;4/08/2025;0;Facturada
OTM/2207/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151048;Hyundai;Kona;2026;;Interno;MECANICA;2;10;6/08/2025;13/08/2025;7;Facturada
OTM/2208/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU141322;Hyundai;Kona;2026;;Interno;MECANICA;2;10;6/08/2025;13/08/2025;7;Facturada
OTM/2209/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614976;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;6/08/2025;6/08/2025;0;Facturada
OTM/2210/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ367113;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;8/08/2025;13/08/2025;5;Facturada
OTM/2211/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ETU336891;Hyundai;Kona;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2212/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU136725;Hyundai;Kona;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2213/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU138521;Hyundai;Kona;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2214/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU150930;Hyundai;Kona;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2215/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU356544;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2216/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739201;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2217/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614977;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;10/08/2025;10/08/2025;0;Facturada
OTM/2218/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614981;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;10/08/2025;10/08/2025;0;Facturada
OTM/2219/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614985;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;10/08/2025;10/08/2025;0;Facturada
OTM/2220/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP739677;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;10/08/2025;13/08/2025;3;Facturada
OTM/2221/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151307;Hyundai;Kona;2026;;Interno;MECANICA;2;10;10/08/2025;12/08/2025;2;Facturada
OTM/2222/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DSU084255;Hyundai;Santa Fe;2025;;Interno;MECANICA;2;10;11/08/2025;23/08/2025;12;Facturada
OTM/2223/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ585773;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2224/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BSU341985;Hyundai;Tucson;2025;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2225/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP729352;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2226/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ586398;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;11/08/2025;23/08/2025;12;Facturada
OTM/2227/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BSU343522;Hyundai;Tucson;2025;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2228/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM342734;Hyundai;Grand I10 NB;2026;;Interno;MECANICA;2;10;11/08/2025;11/08/2025;0;Facturada
OTM/2229/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM615453;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;11/08/2025;11/08/2025;0;Facturada
OTM/2230/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU397583;Hyundai;Venue;2026;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2231/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739224;Hyundai;HB20;2026;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2232/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739756;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;11/08/2025;14/08/2025;3;Facturada
OTM/2233/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739410;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;12/08/2025;14/08/2025;2;Facturada
OTM/2234/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739964;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;12/08/2025;14/08/2025;2;Facturada
OTM/2235/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DTU361905;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;12/08/2025;14/08/2025;2;Facturada
OTM/2236/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATU238517;Hyundai;Staria;2026;;Interno;MECANICA;2;10;12/08/2025;14/08/2025;2;Facturada
OTM/2237/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP737390;Hyundai;HB20;2026;;Cliente;MECANICA;36599;10;12/08/2025;12/08/2025;0;Facturada
OTM/2238/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DTU129213;Hyundai;Santa Fe;2026;;Cliente;MECANICA;36599;10;12/08/2025;12/08/2025;0;Facturada
OTM/2241/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU131094;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;13/08/2025;13/08/2025;0;Facturada
OTM/2242/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;FTU031959;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;13/08/2025;13/08/2025;0;Facturada
OTM/2243/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ESU275177;Hyundai;Kona;2025;;Cliente;MECANICA;36599;10;13/08/2025;13/08/2025;0;Facturada
OTM/2244/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ366687;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;13/08/2025;13/08/2025;0;Facturada
OTM/2245/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ378120;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;13/08/2025;13/08/2025;0;Facturada
OTM/2247/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU135367;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;13/08/2025;13/08/2025;0;Facturada
OTM/2248/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM329635;Hyundai;Grand I10 NB;2026;;Interno;MECANICA;2;10;14/08/2025;14/08/2025;0;Facturada
OTM/2250/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU129561;Hyundai;Kona;2026;;Interno;MECANICA;2;10;14/08/2025;14/08/2025;0;Facturada
OTM/2252/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU138538;Hyundai;Kona;2026;;Interno;MECANICA;2;10;14/08/2025;14/08/2025;0;Facturada
OTM/2255/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614978;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;14/08/2025;14/08/2025;0;Facturada
OTM/2256/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ366690;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;14/08/2025;15/08/2025;1;Facturada
OTM/2257/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GSU118754;Hyundai;Kona;2025;;Cliente;MECANICA;36599;10;14/08/2025;15/08/2025;1;Facturada
OTM/2260/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU141145;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;16/08/2025;16/08/2025;0;Facturada
OTM/2261/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ377709;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;16/08/2025;16/08/2025;0;Facturada
OTM/2262/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ366689;Hyundai;Tucson;2026;;Cliente;MECANICA;36599;10;16/08/2025;16/08/2025;0;Facturada
OTM/2263/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DSU124143;Hyundai;Santa Fe;2025;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2264/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151228;Hyundai;Kona;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2265/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU150938;Hyundai;Kona;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2266/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151474;Hyundai;Kona;2026;;Interno;MECANICA;2;10;18/08/2025;25/08/2025;7;Facturada
OTM/2267/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DTU361766;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2268/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP740379;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2269/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DTU361792;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2270/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739207;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2271/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU152354;Hyundai;Kona;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2272/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU152370;Hyundai;Kona;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2273/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DTU361018;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2274/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU130415;Hyundai;Kona;2026;;Interno;MECANICA;2;10;18/08/2025;23/08/2025;5;Facturada
OTM/2275/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM342249;Hyundai;Grand I10 NB;2026;;Interno;MECANICA;2;10;18/08/2025;18/08/2025;0;Facturada
OTM/2276/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU129996;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;20/08/2025;20/08/2025;0;Facturada
OTM/2277/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP736842;Hyundai;HB20S;2026;;Cliente;MECANICA;36599;10;20/08/2025;20/08/2025;0;Facturada
OTM/2278/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP736380;Hyundai;HB20S;2026;;Cliente;MECANICA;36599;10;20/08/2025;20/08/2025;0;Facturada
OTM/2279/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP736566;Hyundai;HB20S;2026;;Cliente;MECANICA;36599;10;20/08/2025;20/08/2025;0;Facturada
OTM/2280/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU136684;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;20/08/2025;20/08/2025;0;Facturada
OTM/2282/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ETU336116;Hyundai;Kona;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2283/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BSU343527;Hyundai;Tucson;2025;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2284/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151255;Hyundai;Kona;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2285/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU426228;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2286/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP713129;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2287/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ378343;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2288/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU129502;Hyundai;Santa Fe;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2289/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP713137;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2290/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739246;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2291/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU357196;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2292/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP740001;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2293/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP713149;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2294/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;FTU031991;Hyundai;Kona;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2295/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151352;Hyundai;Kona;2026;;Interno;MECANICA;2;10;21/08/2025;25/08/2025;4;Facturada
OTM/2296/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739242;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;22/08/2025;25/08/2025;3;Facturada
OTM/2297/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP718151;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;22/08/2025;25/08/2025;3;Facturada
OTM/2298/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU400165;Hyundai;Venue;2026;;Interno;MECANICA;2;10;22/08/2025;26/08/2025;4;Facturada
OTM/2302/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GSU102107;Hyundai;Kona;2025;;Interno;MECANICA;2;10;25/08/2025;25/08/2025;0;Facturada
OTM/2303/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739546;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;25/08/2025;25/08/2025;0;Facturada
OTM/2307/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM625904;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;27/08/2025;27/08/2025;0;Facturada
OTM/2308/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP737882;Hyundai;HB20S;2026;;Cliente;MECANICA;36599;10;28/08/2025;28/08/2025;0;Facturada
OTM/2312/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU356337;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2313/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP739837;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2314/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739973;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2315/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP740538;Hyundai;HB20;2026;;Interno;MECANICA;2;10;1/09/2025;4/09/2025;3;Facturada
OTM/2316/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ETU336131;Hyundai;Kona;2026;;Interno;MECANICA;2;10;1/09/2025;4/09/2025;3;Facturada
OTM/2317/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP738494;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2318/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU385549;Hyundai;Venue;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Anulado
OTM/2319/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP740549;Hyundai;HB20;2026;;Interno;MECANICA;2;10;1/09/2025;4/09/2025;3;Facturada
OTM/2320/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DSU129176;Hyundai;Santa Fe;2025;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2321/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DTU361016;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2322/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU425624;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2323/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ362645;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;1/09/2025;2/09/2025;1;Facturada
OTM/2326/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ375589;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;1/09/2025;14/09/2025;13;Facturada
OTM/2327/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP748942;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;1/09/2025;0;Facturada
OTM/2328/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP712950;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2329/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP748267;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2330/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614973;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/09/2025;1/09/2025;0;Facturada
OTM/2331/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM625496;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/09/2025;1/09/2025;0;Facturada
OTM/2332/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM625487;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/09/2025;1/09/2025;0;Facturada
OTM/2333/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM614972;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;1/09/2025;1/09/2025;0;Facturada
OTM/2334/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP740143;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2335/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU374233;Hyundai;Venue;2026;;Interno;MECANICA;2;10;1/09/2025;14/09/2025;13;Facturada
OTM/2336/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;DSU084197;Hyundai;Santa Fe;2025;;Interno;MECANICA;2;10;1/09/2025;14/09/2025;13;Facturada
OTM/2337/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU399917;Hyundai;Venue;2026;;Interno;MECANICA;2;10;1/09/2025;3/09/2025;2;Facturada
OTM/2338/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;FTU032039;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;1/09/2025;2/09/2025;1;Facturada
OTM/2339/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151404;Hyundai;Kona;2026;;Cliente;MECANICA;36599;10;2/09/2025;2/09/2025;0;Facturada
OTM/2340/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP739848;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;2/09/2025;2/09/2025;0;Facturada
OTM/2341/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ366806;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;2/09/2025;3/09/2025;1;Facturada
OTM/2342/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ388040;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;2/09/2025;3/09/2025;1;Facturada
OTM/2343/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BSU344301;Hyundai;Tucson;2025;;Interno;MECANICA;2;10;2/09/2025;2/09/2025;0;Facturada
OTM/2344/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP740152;Hyundai;HB20S;2026;;Interno;MECANICA;2;10;2/09/2025;2/09/2025;0;Facturada
OTM/2345/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP740279;Hyundai;HB20;2026;;Interno;MECANICA;2;10;2/09/2025;3/09/2025;1;Facturada
OTM/2346/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATP740226;Hyundai;HB20;2026;;Interno;MECANICA;2;10;2/09/2025;2/09/2025;0;Facturada
OTM/2347/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;GTU151300;Hyundai;Kona;2026;;Interno;MECANICA;2;10;2/09/2025;6/09/2025;4;Facturada
OTM/2348/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;ATM625485;Hyundai;Grand I10;2026;;Interno;MECANICA;2;10;2/09/2025;2/09/2025;0;Facturada
OTM/2349/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BSU343483;Hyundai;Tucson;2025;;Interno;MECANICA;2;10;3/09/2025;7/09/2025;4;Facturada
OTM/2353/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTU422857;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;4/09/2025;6/09/2025;2;Facturada
OTM/2354/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTP739403;Hyundai;HB20;2026;;Interno;MECANICA;2;10;4/09/2025;6/09/2025;2;Facturada
OTM/2356/2025;1;ALISTAMIENTO MECANICO VEHICULO NUEVO ;BTJ365875;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;4/09/2025;12/09/2025;8;Facturada
